Anonymous-photographer-ID,Image-ID,Image-url,Time,Longitude,Latitude,Exposure,X-center,Y-center,X-radius,Y-radius,X-Regulus,Y-Regulus
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,8a217bfdd695a4053e69e3514b3de6a0e49fb5167789b389252eb858bba7832e,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/8a217bfdd695a4053e69e3514b3de6a0e49fb5167789b389252eb858bba7832e.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/60,2944.5,1905.0,490.5,490.0,1085.0,406.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,97b09c8e93032fb35c23ae92a52f0102f2e35999bdab258bff2b284f8cdbc661,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/97b09c8e93032fb35c23ae92a52f0102f2e35999bdab258bff2b284f8cdbc661.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/400,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,9cafc8bbbb10e5be6b43708e34ddd165dee0bde8e35701eb8e1a36bfce41b402,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/9cafc8bbbb10e5be6b43708e34ddd165dee0bde8e35701eb8e1a36bfce41b402.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/250,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,aeae49e5645a1551da1f40a067eb58f049c446fb988f7876e391239503dc7a0a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/aeae49e5645a1551da1f40a067eb58f049c446fb988f7876e391239503dc7a0a.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/250,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,f58de41331f41f25cdf3c660d77a04d232deec0ad56a6eae35e67a0fee3a1e79,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/f58de41331f41f25cdf3c660d77a04d232deec0ad56a6eae35e67a0fee3a1e79.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/100,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,030d41af1a85a3647d8607373eac53c94c004c1a09619625308702065349b247,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/030d41af1a85a3647d8607373eac53c94c004c1a09619625308702065349b247.jpg,2017-08-21 17:26:29 UTC,-117.22999166666666,44.36665333333333,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,db380e8ae10c814a6c9479a5d6ed6d1d44d44e70a2d67950ff24c50c9f3c36db,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/db380e8ae10c814a6c9479a5d6ed6d1d44d44e70a2d67950ff24c50c9f3c36db.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/800,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,dc561b3222182093b2af4f561bcadfdea53fed26fb9060276a650182fbaf60db,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/dc561b3222182093b2af4f561bcadfdea53fed26fb9060276a650182fbaf60db.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/400,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,f637e9f30be2bac2cb8f2d3419027bcbdc3ec04fce2dd86fac83fbcdafa876ab,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/f637e9f30be2bac2cb8f2d3419027bcbdc3ec04fce2dd86fac83fbcdafa876ab.jpg,2017-08-21 17:26:29 UTC,-117.22999166666666,44.36665333333333,1/800,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,4a0bff2c8ece973ce108cbaf757ad37e779ddff983204c004bc4f6c56db0b2da,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/4a0bff2c8ece973ce108cbaf757ad37e779ddff983204c004bc4f6c56db0b2da.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,5c8c4ec147396014bfd414d8f7e7623da83fe731032185b333ebf9733fe8d2f9,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/5c8c4ec147396014bfd414d8f7e7623da83fe731032185b333ebf9733fe8d2f9.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,de95554985f4925eaa8bf83a587fa698d0fd38b85ff2edc1034c2adac988fd49,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/de95554985f4925eaa8bf83a587fa698d0fd38b85ff2edc1034c2adac988fd49.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/4000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,8e7fa27f2119a90a2cc10ce74a22aa10ba759586af18704b0d71c79f02f48364,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/8e7fa27f2119a90a2cc10ce74a22aa10ba759586af18704b0d71c79f02f48364.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/1000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,b2ca7cfd695fbe69719cc9e7868cd1091b995e72d034a7e258a400b2cc79e950,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/b2ca7cfd695fbe69719cc9e7868cd1091b995e72d034a7e258a400b2cc79e950.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/200,2800.0,1909.0,492.0,492.0,954.0,421.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,aaca2bb5740ed1197ad2858c1e00ee7bf241113711233d5637c8585ad1fc82ba,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/aaca2bb5740ed1197ad2858c1e00ee7bf241113711233d5637c8585ad1fc82ba.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/800,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,162526f362f967517e5213ddf2b6b3b7e8b2352524f682312d43c6561618d2d0,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/162526f362f967517e5213ddf2b6b3b7e8b2352524f682312d43c6561618d2d0.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/2000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,9e852cd69d515f5b055bc98613e3f1eca755e4ac434f78934d83c1b33e2370ba,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/9e852cd69d515f5b055bc98613e3f1eca755e4ac434f78934d83c1b33e2370ba.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,c5af5a8539c69a4da2b2250dc0f071fd408b26d9c9221520b4bbec97bbc6e4ea,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/c5af5a8539c69a4da2b2250dc0f071fd408b26d9c9221520b4bbec97bbc6e4ea.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/125,3119.5,2026.5,491.5,491.5,1262.0,531.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,b07604282fb2945d492b1caf4e842bd553fa965ffc6f17ebf3b39c51f3a85a9c,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/b07604282fb2945d492b1caf4e842bd553fa965ffc6f17ebf3b39c51f3a85a9c.jpg,2017-08-21 17:26:29 UTC,-117.22999166666666,44.36665333333333,1/200,2888.0,1991.5,493.0,492.5,1043.0,506.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,d0c6a572949769d4b248cf372ca16e14122ea957a182a98c1d285087d49b24d6,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/d0c6a572949769d4b248cf372ca16e14122ea957a182a98c1d285087d49b24d6.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/200,3268.0,2168.5,492.0,492.5,1413.0,675.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,69e2bc66cf7b76d61abdeb410cb60e53d657965485429244ff30df5f3ed7799a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/69e2bc66cf7b76d61abdeb410cb60e53d657965485429244ff30df5f3ed7799a.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/800,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,857f862763be83c5aca19f30a4e241b6fca2a08634667b851f0212ee33b51f37,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/857f862763be83c5aca19f30a4e241b6fca2a08634667b851f0212ee33b51f37.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/500,3003.5,1940.5,492.5,492.5,1144.0,443.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,871c0361762e286ad45fc4e43b76ed2d4aab5b10e609c19f752095af1d3ace6d,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/871c0361762e286ad45fc4e43b76ed2d4aab5b10e609c19f752095af1d3ace6d.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,9e1df84cee872658a6e7a005b6ad701972b7905357988493b58b418844b70303,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/9e1df84cee872658a6e7a005b6ad701972b7905357988493b58b418844b70303.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,ab906844bcbdc6f689f281d2b5928a4dbf8819fd1f6eadf617d5b1fc67f4d780,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/ab906844bcbdc6f689f281d2b5928a4dbf8819fd1f6eadf617d5b1fc67f4d780.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/50,2718.5,2150.0,491.5,492.0,869.0,659.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,582605d5c4589aab21677339da95732b49d357f7ff0b7601c63fcf470f7654ad,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/582605d5c4589aab21677339da95732b49d357f7ff0b7601c63fcf470f7654ad.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/500,3042.5,1976.0,492.5,493.0,1184.0,479.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,6db2d5da3689e7dc3b5f88bc01b6382ed2e27698601475bfdedd9e3c46ecd6f4,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/6db2d5da3689e7dc3b5f88bc01b6382ed2e27698601475bfdedd9e3c46ecd6f4.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,74bf0459f4de3e738a004dc77cc8727ee5baa1804a1404fcbe4a0452b5775de9,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/74bf0459f4de3e738a004dc77cc8727ee5baa1804a1404fcbe4a0452b5775de9.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/125,3044.0,2237.0,491.0,491.0,1179.0,735.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,918070c1785dfeb59c10dc14e36b8af8fefdd9b27a59d54365f06857ab2e0f40,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/918070c1785dfeb59c10dc14e36b8af8fefdd9b27a59d54365f06857ab2e0f40.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/125,3122.5,2018.0,490.5,491.0,1265.0,520.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,bdb89684e7996feb1d7bc23ff96677597ea3a4d2bf6e403f19a46ade14d13420,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/bdb89684e7996feb1d7bc23ff96677597ea3a4d2bf6e403f19a46ade14d13420.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/4000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,23b0712e7fa45501ddc6c4ed7a3ffec680fdc98703c0e446243644991a6fe36a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/23b0712e7fa45501ddc6c4ed7a3ffec680fdc98703c0e446243644991a6fe36a.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/125,3058.5,1975.0,491.5,491.0,1201.0,478.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,3f779d1e0ed81e366a482056eaa1c219a29488cb396f243bece1129e93e385f6,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3f779d1e0ed81e366a482056eaa1c219a29488cb396f243bece1129e93e385f6.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/500,3133.5,2029.0,492.5,493.0,1276.0,535.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,43035b5ea441a121d875d6420842eb5a86774e134034f9ae676d664cb9437b7a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/43035b5ea441a121d875d6420842eb5a86774e134034f9ae676d664cb9437b7a.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/250,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,a23d12459b22a3a1ddfb92a9729a877831ed7c9428c24d4cddec057a1375d310,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/a23d12459b22a3a1ddfb92a9729a877831ed7c9428c24d4cddec057a1375d310.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/3200,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,df50a981ab989ec004dc8afe41d3e51fc475ebd12682ed91d57e22a8376b3a74,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/df50a981ab989ec004dc8afe41d3e51fc475ebd12682ed91d57e22a8376b3a74.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/4000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,55fa8e1c5cf2cab237ba78321d720b88d434a19e8eedc1359b3b8ce7af5c4c98,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/55fa8e1c5cf2cab237ba78321d720b88d434a19e8eedc1359b3b8ce7af5c4c98.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/2000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,7b3d6b4ac9d17e239feb44c011a7f180f5f1a84bd109c08282f80c84675a8326,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/7b3d6b4ac9d17e239feb44c011a7f180f5f1a84bd109c08282f80c84675a8326.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/2000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,00f64de2e95986954a1f9a1737cc93c779da0cc8d6d878845fdf8f5695910381,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/00f64de2e95986954a1f9a1737cc93c779da0cc8d6d878845fdf8f5695910381.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/800,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,262fd3353069ad0913e31336c0780b3297052ef2c451a92d860a41262616b356,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/262fd3353069ad0913e31336c0780b3297052ef2c451a92d860a41262616b356.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/1000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,552b926bb1123d648c0245750e3a88876c7c35300f0d8f3f14bbcf13c267ad61,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/552b926bb1123d648c0245750e3a88876c7c35300f0d8f3f14bbcf13c267ad61.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/500,3083.5,2003.5,492.5,492.5,1226.0,507.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,5a5b96476b31d37a510eec628e715dfc478af19aa1a03da93e1e7a83ba37e9fc,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/5a5b96476b31d37a510eec628e715dfc478af19aa1a03da93e1e7a83ba37e9fc.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/1000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,c53bb7f7a19aaf4610e30f9ebcbac0fbcbf780f1455c94bbc9d85352ac57665a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/c53bb7f7a19aaf4610e30f9ebcbac0fbcbf780f1455c94bbc9d85352ac57665a.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/400,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,3a06d05cd9013f0d18c41b4754122228fcee2f9af28cf4986204d74a16e6bcfc,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3a06d05cd9013f0d18c41b4754122228fcee2f9af28cf4986204d74a16e6bcfc.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/60,2969.5,1912.0,491.5,491.0,1110.0,412.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,c5a5a5885443be3daae8313f8e20fde2fe6d0fb903df6fb42c02e8337ac86fed,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/c5a5a5885443be3daae8313f8e20fde2fe6d0fb903df6fb42c02e8337ac86fed.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/50,3187.0,2076.5,491.0,490.5,1331.0,581.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,eea98ae45e2e2bed5614a176b061db0e390c02b2cf6f50652574fa0268fd2460,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/eea98ae45e2e2bed5614a176b061db0e390c02b2cf6f50652574fa0268fd2460.jpg,2017-08-21 17:26:29 UTC,-117.22999166666666,44.36665333333333,1/400,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,1a2941e34ca2141f2713a14921f719c86322a4ffd47faf4bc0174d11d6c5fdc6,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/1a2941e34ca2141f2713a14921f719c86322a4ffd47faf4bc0174d11d6c5fdc6.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/1000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,1fa3ebe899e031759ea3af45c319204d2d213603f7dd6ed4b4c70cab60e48ed9,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/1fa3ebe899e031759ea3af45c319204d2d213603f7dd6ed4b4c70cab60e48ed9.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/3200,3204.5,2092.5,492.5,492.5,4515.0,45.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,400e561a484fb2d108a03f3d57ec7a8a3efdf0087abe683159fbc6ad35e230f8,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/400e561a484fb2d108a03f3d57ec7a8a3efdf0087abe683159fbc6ad35e230f8.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/1000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,5436faf60f8bb2419ab48a7b409bc2ce29939e2d3e30a89552549d058a1729e2,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/5436faf60f8bb2419ab48a7b409bc2ce29939e2d3e30a89552549d058a1729e2.jpg,2017-08-21 17:26:29 UTC,-117.22999166666666,44.36665333333333,1/50,2876.0,1991.0,492.0,490.0,1030.0,505.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,5c6994850aae6349b73d277ef6a74d777f97084787b5282fb49490ad1eeff384,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/5c6994850aae6349b73d277ef6a74d777f97084787b5282fb49490ad1eeff384.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/3200,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,b0de60b7fe96c0e7355b9081b48554cd8717065044f42561f754003b0fc69018,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/b0de60b7fe96c0e7355b9081b48554cd8717065044f42561f754003b0fc69018.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/200,3245.5,2111.5,492.5,492.5,1390.0,618.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,fd83cf138a980d10724d8960b0d3adb7f574fe582b02f7f2f567190bb283ff5e,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/fd83cf138a980d10724d8960b0d3adb7f574fe582b02f7f2f567190bb283ff5e.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/3200,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,30e31e5fb48baa88b29ccfafd74b0be291da5fbbad252577ed42d3549b4447d3,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/30e31e5fb48baa88b29ccfafd74b0be291da5fbbad252577ed42d3549b4447d3.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/4000,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,3a61dde5b9c2cddfc62726bed7a55c6a51b1c617a496a834bd5d58217a9a8e8c,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3a61dde5b9c2cddfc62726bed7a55c6a51b1c617a496a834bd5d58217a9a8e8c.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/1600,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,80503142856def6c056d075114067ea90ec7cb040821ef72be779f1fd129b2b2,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/80503142856def6c056d075114067ea90ec7cb040821ef72be779f1fd129b2b2.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/100,3204.0,2100.5,492.0,491.5,1349.0,605.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,273984a50b2601e790d2546a698eb53720757bf29b284842a3074f17129d4a4b,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/273984a50b2601e790d2546a698eb53720757bf29b284842a3074f17129d4a4b.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/800,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,948b57900d6110f22163a2847cbaf0f4852e08f0234309bdb6f4ff6940246476,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/948b57900d6110f22163a2847cbaf0f4852e08f0234309bdb6f4ff6940246476.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/60,3047.5,2229.5,491.5,490.5,1183.0,726.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,20a73ba79bbc7bf4c0c5d93a06e85c58a3aa0383b2f09bbd57e3e10894e8a9ef,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/20a73ba79bbc7bf4c0c5d93a06e85c58a3aa0383b2f09bbd57e3e10894e8a9ef.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/400,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,610ca3bc1a443e694ce265bb65b1820d940467b86fc0a5e66ece7378fcaf96ce,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/610ca3bc1a443e694ce265bb65b1820d940467b86fc0a5e66ece7378fcaf96ce.jpg,2017-08-21 17:25:58 UTC,-117.22985166666666,44.36666833333334,1/400,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,84db5baa8a5098894082b7528240a12e3d571d431cbb23e6498f27a488bc8e3b,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/84db5baa8a5098894082b7528240a12e3d571d431cbb23e6498f27a488bc8e3b.jpg,2017-08-21 17:26:29 UTC,-117.22999166666666,44.36665333333333,1/400,nan,nan,nan,nan,nan,nan
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,13b3c22339018b8961a128caa2cbdd97795ed7a1bf9bc6cd52567443854b791f,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/13b3c22339018b8961a128caa2cbdd97795ed7a1bf9bc6cd52567443854b791f.jpg,2017-08-21 17:25:27 UTC,-117.22973,44.366681666666665,1/60,3126.0,2021.0,490.0,490.0,1269.0,524.0
7462a65d70d8282363468dbfca4542a926583a6bd5c3aeb0302be04a99dcad3f,32fc7aaee996a67796522036a8053eb0ae6c62505cd5def3a9d0f615bca3437c,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/32fc7aaee996a67796522036a8053eb0ae6c62505cd5def3a9d0f615bca3437c.jpg,2017-08-21 17:24:56 UTC,-117.22981,44.36665833333333,1/60,2979.5,1914.5,490.5,490.5,1120.0,416.0
